"VendorID","passenger_count","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","total_amount","pickup_hour","speed","temp","hum","vis","fog","rain","gasprice"
NA,5,-73.9663848876953,40.7676544189453,-73.9492492675781,40.7628555297852,17.76,23,18.8235294117647,21,49,16,0,0,1.264
NA,1,-73.9995422363281,40.7437744140625,-73.9758377075195,40.7553062438965,11.16,5,16.585152838428,10,59,16,0,0,1.264
NA,2,-73.9859619140625,40.755989074707,-73.961799621582,40.7681083679199,11.76,13,11.7181208053691,10.6,26,16,0,0,1.297
NA,1,-73.9891052246094,40.7485237121582,-73.9769515991211,40.7642936706543,7.3,7,12.033426183844,22.8,71,14,0,0,1.155
NA,1,-74.0138092041016,40.7136383056641,-74.0047836303711,40.741870880127,14.1,14,14.8709122203098,13.3,49,16,0,0,1.297
NA,2,-73.9582901000977,40.7689018249512,-73.9703063964844,40.7524566650391,8.3,1,10.5230769230769,5,53,16,0,0,1.284
NA,1,-73.9663925170899,40.7619323730469,-73.9548263549805,40.7781219482422,7.3,18,20.377358490566,10.6,41,16,0,0,1.297
NA,1,-74.0100173950195,40.7095413208008,-73.9890747070313,40.7455253601074,16.55,18,13.7579617834395,25.6,43,12,0,0,1.155
NA,1,-73.9650650024414,40.7598876953125,-74.0044631958008,40.752254486084,13.8,23,14.0432020330368,6.7,47,16,0,0,1.297
NA,1,-73.8657684326172,40.7708396911621,-73.7854766845703,40.6662940979004,38.3,18,20.5352112676056,21.7,59,12,0,1,1.264
NA,4,-73.9768600463867,40.7557907104492,-73.9718017578125,40.7635116577148,6.96,8,7.22627737226277,9.4,61,16,0,0,1.264
NA,1,-73.9546051025391,40.7642707824707,-73.9682235717774,40.7550735473633,7.8,2,12.4137931034483,10,61,16,0,0,1.264
NA,2,-73.994873046875,40.7604904174805,-73.9794692993164,40.7596282958984,8.3,3,21.2817679558011,22.8,55,16,0,0,1.155
NA,1,-73.9535980224609,40.7670402526855,-73.9535903930664,40.7727699279785,5.3,17,10.7462686567164,7.2,56,16,0,0,1.297
NA,2,-73.96240234375,40.766414642334,-73.9996566772461,40.7384796142578,21.95,1,8.15934065934066,5.6,51,16,0,0,1.284
NA,1,-73.9595565795899,40.7742080688477,-73.9779968261719,40.7570495605469,9.3,14,10.7368421052632,13.3,49,16,0,0,1.297
NA,2,-73.9885177612305,40.7463684082031,-74.0047607421875,40.7302474975586,11.15,22,10.7663551401869,8.3,41,16,0,0,1.297
NA,5,-73.9617385864258,40.7983894348145,-73.9712829589844,40.7481384277344,23.5,20,16.939226519337,21.1,93,9,0,0,1.133
NA,1,-73.9880218505859,40.7458953857422,-73.9556579589844,40.8229141235352,30.35,3,20.7747035573123,5,55,16,0,0,1.284
NA,1,-73.9908599853516,40.7559623718262,-73.9022369384766,40.7419738769531,21.3,5,17.181141439206,4.4,58,16,0,0,1.284
NA,1,-74.0069808959961,40.7055702209473,-74.0092544555664,40.7227516174316,15.95,8,6.96999031945789,8.9,77,9,0,1,1.264
NA,2,-73.9023208618164,40.7759552001953,-73.9402313232422,40.8502960205078,47.21,3,20.2363335173937,5,55,16,0,0,1.284
NA,4,-73.9796600341797,40.7815589904785,-73.9711303710938,40.7835960388184,5.8,3,14.9837837837838,5,55,16,0,0,1.284
NA,1,-73.981559753418,40.7245101928711,-73.9747772216797,40.7627792358398,16.3,5,17.0949720670391,21.1,53,12,0,0,1.167
NA,3,-73.9879608154297,40.7210426330566,-73.9858474731445,40.7595634460449,17.8,23,11.1155934833204,19.4,61,14,0,0,1.155
NA,1,-73.9854965209961,40.7473182678223,-74.0113906860352,40.7045936584473,23.75,8,17.6271186440678,22.8,44,14,0,0,1.167
NA,1,-74.0013275146484,40.7312698364258,-74.0032806396484,40.7329216003418,9.75,20,7.52941176470588,21.7,51,14,0,0,1.155
NA,1,-73.9609451293945,40.7693481445313,-73.9537582397461,40.7880249023438,8.8,8,12.0977596741344,8.9,77,9,0,1,1.264
NA,1,-73.8635864257813,40.7700347900391,-73.8492431640625,40.7279472351074,21.95,19,28.3817427385892,2.8,48,16,0,0,1.284
NA,1,-73.9737701416016,40.7603034973145,-73.9839630126953,40.7301597595215,14.16,23,14.8670886075949,1.7,46,16,0,0,1.284
NA,1,-73.9884338378906,40.7372131347656,-73.9917526245117,40.7578773498535,12.8,14,7.12166172106825,25,76,12,0,0,1.133
NA,6,-73.8741149902344,40.773754119873,-73.8544387817383,40.7276763916016,16.3,21,22.6890756302521,2.2,50,16,0,0,1.284
NA,1,-74.0085296630859,40.7405662536621,-73.9949722290039,40.746452331543,9.95,22,8.72246696035242,20,93,1,0,1,1.133
NA,1,-73.9880981445313,40.7473793029785,-73.9720306396484,40.7916069030762,15.3,22,18.5806451612903,21.1,53,14,0,0,1.155
NA,1,-73.7830963134766,40.6439361572266,-74.000114440918,40.7405662536621,69.99,0,41.3513513513514,23.3,62,16,0,0,1.155
NA,1,-73.9875259399414,40.7433738708496,-73.9959259033203,40.7644805908203,12.15,22,16.0637450199203,20.6,63,16,0,0,1.264
NA,2,-73.9705352783203,40.7676239013672,-73.9857482910156,40.7573852539063,13.3,13,5.89420654911839,14.4,49,16,0,0,1.297
NA,1,-73.9558029174805,40.7822303771973,-73.9582595825195,40.7746238708496,7.8,18,9.3852140077821,8.9,89,6,0,0,1.167
NA,2,-73.9947814941406,40.7197189331055,-74.0010070800781,40.729419708252,7.3,12,9.38755980861244,25.6,71,14,0,0,1.155
NA,2,-73.9992828369141,40.7265205383301,-73.9901962280274,40.7481803894043,9.55,6,20.6024096385542,17.8,75,16,0,0,1.297
NA,6,-73.980827331543,40.7832679748535,-73.86474609375,40.7702980041504,47.89,6,28.9021657953697,10,59,16,0,0,1.264
NA,1,-73.9942855834961,40.7460632324219,-74.0016937255859,40.7408676147461,6.8,2,7.91208791208791,5,53,16,0,0,1.284
NA,1,-74.0102767944336,40.720573425293,-74.0065612792969,40.7328414916992,10.1,15,10.7730673316708,27.8,33,12,0,0,1.155
NA,1,-74.0038375854492,40.7508811950684,-73.9845886230469,40.7649116516113,12.96,22,12.2995319812793,18.9,93,14,0,0,1.133
NA,1,-73.9543533325195,40.7640190124512,-73.9500427246094,40.7772216796875,12.25,15,5.76581426648721,25.6,76,12,0,0,1.133
NA,1,-73.7894897460938,40.6435546875,-73.9784393310547,40.7806739807129,60,23,33.8278931750742,1.7,52,16,0,0,1.284
NA,1,-73.9775848388672,40.774055480957,-73.9791412353516,40.7542533874512,10.3,7,9.36416184971098,22.8,44,14,0,0,1.167
NA,1,-73.9942932128906,40.7510490417481,-73.9789733886719,40.7619514465332,9.36,15,11.3811659192825,23.9,84,6,0,1,1.133
NA,2,-74.0012130737305,40.7311859130859,-73.9851913452149,40.7372856140137,8.8,20,12.9836065573771,20.6,65,16,0,0,1.264
NA,5,-74.014289855957,40.7111625671387,-74.0035018920899,40.7063598632813,11.3,11,11.212213740458,4.4,51,16,0,0,1.284
NA,1,-73.9785537719727,40.7545852661133,-73.9739685058594,40.7599868774414,5.15,8,13.7142857142857,17.8,75,16,0,0,1.297
NA,1,-73.9937286376953,40.7415199279785,-74.0068511962891,40.7078018188477,24.96,18,11.5368711233632,25.6,43,12,0,0,1.155
NA,1,-73.8709335327149,40.773811340332,-73.9747314453125,40.758171081543,60.42,12,13.6078431372549,8.3,27,16,0,0,1.297
NA,1,-73.9607391357422,40.7613525390625,-73.9803695678711,40.7507553100586,13.3,15,9.2760736196319,9.4,74,16,0,0,1.167
NA,1,-73.9818572998047,40.7581481933594,-73.9830627441406,40.7742500305176,12.8,21,5.72077185017026,8.3,41,16,0,0,1.297
NA,1,-73.9846496582031,40.7606582641602,-73.8632431030274,40.9000701904297,40.3,1,32.4444444444444,8.9,44,16,0,0,1.297
NA,1,-73.9831237792969,40.7701148986816,-73.9535903930664,40.7908325195313,18.5,9,10.0322274881517,25,71,12,0,0,1.155
NA,1,-73.9769821166992,40.7577171325684,-73.986946105957,40.7603340148926,6.35,21,11.1340206185567,20.6,65,16,0,0,1.264
NA,1,-73.9851608276367,40.7637176513672,-73.9102096557617,40.874153137207,29.3,1,32.4563017479301,8.9,44,16,0,0,1.297
NA,1,-73.9857482910156,40.7473602294922,-73.9727325439453,40.736743927002,10.3,21,10.9979633401222,2.2,50,16,0,0,1.284
NA,1,-73.9941329956055,40.7512130737305,-73.9721450805664,40.7561988830566,12.3,20,10.015455950541,7.2,90,9,0,0,1.167
NA,4,-73.9909439086914,40.7397232055664,-73.9915084838867,40.7351188659668,4.8,21,19.5555555555556,2.2,50,16,0,0,1.284
NA,4,-73.9628982543945,40.7741584777832,-74.0034484863281,40.6834907531738,36.36,21,20.5085574572127,21.1,93,9,0,0,1.133
NA,1,-73.9660034179688,40.7900581359863,-73.9662094116211,40.8047409057617,10.75,15,10.5660377358491,27.2,31,12,0,0,1.155
NA,1,-73.9603500366211,40.7704238891602,-73.9746932983399,40.7618064880371,8.3,23,11.9387755102041,19.4,93,12,0,0,1.133
NA,1,-73.9754333496094,40.752384185791,-74.0035552978516,40.7173347473145,16.3,18,11.4164904862579,21.7,59,12,0,1,1.264
NA,1,-73.97802734375,40.7863845825195,-73.9837036132813,40.7821083068848,6.8,7,6.44594594594595,10,61,16,0,0,1.264
NA,1,-73.9811477661133,40.7657089233398,-73.9905395507813,40.7712020874023,8.75,8,6.87350835322196,21.1,84,12,0,0,1.133
NA,5,-74.0048828125,40.7415885925293,-74.0144195556641,40.7113418579102,10.3,18,17.2142857142857,2.8,50,16,0,0,1.284
NA,1,-73.9911651611328,40.7350311279297,-73.9980773925781,40.7457695007324,8.75,1,12.9411764705882,17.8,75,16,0,0,1.297
NA,1,-73.974853515625,40.7907676696777,-73.9814758300781,40.7810096740723,8.3,17,10.3795620437956,11.1,47,16,0,0,1.297
NA,2,-73.9912567138672,40.7505378723145,-73.9707565307617,40.7533531188965,9.3,14,10.1157024793388,23.9,53,16,0,0,1.264
NA,1,-73.980583190918,40.7600746154785,-73.9750137329102,40.7783622741699,11.5,18,9.98266897746967,24.4,46,12,0,0,1.155
NA,2,-73.9761962890625,40.7656097412109,-73.9923400878906,40.7494888305664,9.8,12,11.7223140495868,4.4,51,16,0,0,1.284
NA,1,-73.967643737793,40.7658653259277,-73.9785461425781,40.7647132873535,8.3,11,4.33734939759036,8.9,86,9,0,1,1.264
NA,1,-73.9128494262695,40.7665176391602,-73.8897399902344,40.768985748291,10.38,1,17.0299401197605,22.2,78,11,0,0,1.167
NA,2,-73.9729614257813,40.7550621032715,-73.8710861206055,40.7741851806641,48.99,12,16.9469835466179,9.4,29,16,0,0,1.297
NA,1,-73.9541015625,40.8061332702637,-73.9982070922852,40.7641105651855,22.56,9,17.8338461538462,3.9,55,16,0,0,1.284
NA,1,-73.9722366333008,40.7655181884766,-73.9777297973633,40.7534103393555,9.75,19,7.45341614906832,7.2,60,16,0,0,1.297
NA,1,-73.9912414550781,40.7325592041016,-73.9917068481445,40.754451751709,12.36,18,11.2972972972973,2.8,50,16,0,0,1.284
NA,1,-73.9555969238281,40.8195610046387,-73.956428527832,40.8134002685547,5.3,22,9.6536312849162,7.2,90,12,0,0,1.167
NA,1,-73.9946899414063,40.7403335571289,-73.9976425170899,40.7565078735352,8.8,12,10.4280442804428,8.3,86,11,0,1,1.264
NA,2,-73.9802093505859,40.7806129455566,-73.9754180908203,40.7904014587402,8.16,18,13.1351351351351,8.3,93,2,0,0,1.167
NA,5,-73.9573669433594,40.7619094848633,-73.9663009643555,40.7563896179199,6.7,20,17.325,8.9,68,16,0,0,1.297
NA,1,-73.9549407958984,40.7890434265137,-73.9775085449219,40.738151550293,25.56,10,11.0990033222591,8.3,86,8,0,1,1.264
NA,1,-73.9896011352539,40.7355918884277,-74.0039672851563,40.7169952392578,11.76,15,9.4540059347181,8.3,41,16,0,0,1.297
NA,1,-73.9882965087891,40.7592926025391,-73.982292175293,40.7741165161133,7.8,21,10.259067357513,21.1,93,9,0,0,1.133
NA,1,-73.9880981445313,40.718677520752,-73.9871978759766,40.7325096130371,10.55,2,8.89733840304183,5,53,16,0,0,1.284
NA,1,-73.9896697998047,40.7350120544434,-73.9951400756836,40.7383918762207,6.35,11,7.46887966804979,22.2,61,16,0,0,1.297
NA,1,-74.0147933959961,40.716251373291,-73.9543380737305,40.7672805786133,27.3,14,21.310181531176,26.7,35,12,0,0,1.155
NA,1,-73.9452667236328,40.7951622009277,-73.9542388916016,40.7813110351563,6.8,2,18.3333333333333,5,55,16,0,0,1.284
NA,1,-73.9551544189453,40.8202323913574,-73.9888458251953,40.7302932739258,27.8,2,17.4478527607362,5,55,16,0,0,1.284
NA,1,-73.9821166992188,40.740234375,-73.9909744262695,40.7511253356934,10.8,15,5.88555858310627,27.2,31,12,0,0,1.155
NA,1,-73.9573364257813,40.8018417358398,-74.0106735229492,40.7174682617188,26.3,9,21.3050075872534,3.9,55,16,0,0,1.284
NA,1,-73.9680709838867,40.7624206542969,-73.9669952392578,40.7697715759277,7.3,19,10.4347826086957,21.7,90,6,0,0,1.133
NA,1,-73.9788436889648,40.7627449035645,-73.8655014038086,40.7708892822266,49.84,17,16.0927152317881,22.2,84,2,0,1,1.133
NA,2,-73.9721298217773,40.7914733886719,-73.9752349853516,40.7945289611816,12.8,12,5.96491228070176,22.2,61,16,0,0,1.297
NA,1,-74.0009994506836,40.7291564941406,-73.9795913696289,40.7545509338379,12.8,11,9.40080971659919,8.9,83,16,0,0,1.264
NA,1,-73.97314453125,40.7444038391113,-73.9724960327149,40.7650909423828,11.75,0,12.6666666666667,5.6,51,16,0,0,1.284
NA,3,-74.0062103271484,40.7397651672363,-73.9809036254883,40.7646980285645,13.3,0,11.5029585798817,21.7,93,8,0,1,1.133
NA,2,-73.9532852172852,40.782413482666,-73.9652786254883,40.7660217285156,9.3,21,11.0900473933649,21.1,53,14,0,0,1.155
NA,1,-73.9943695068359,40.7347450256348,-73.998176574707,40.7249603271484,7.55,14,8.88888888888889,23.9,53,16,0,0,1.264
NA,1,-73.9675521850586,40.7569198608398,-73.9747085571289,40.7518997192383,5.3,22,9.65853658536586,8.3,41,16,0,0,1.297
NA,1,-74.0069580078125,40.7052764892578,-73.9984436035156,40.7200317382813,11,11,8.52459016393443,26.1,34,12,0,0,1.167
NA,1,-73.967903137207,40.7670211791992,-73.964241027832,40.7622108459473,5.8,13,8.1,26.7,35,12,0,0,1.155
NA,1,-73.9892120361328,40.7494888305664,-73.9790191650391,40.7776985168457,11.3,17,19.8218623481781,25.6,45,16,0,0,1.264
NA,1,-73.9890441894531,40.753360748291,-74.0059127807617,40.7238426208496,18.35,12,8.46715328467153,25.6,71,14,0,0,1.155
NA,1,-74.0087738037109,40.718921661377,-73.9913482666016,40.739200592041,11.76,1,18,10,57,16,0,0,1.284
NA,6,-73.9935302734375,40.7369003295899,-73.9816665649414,40.7585792541504,9.96,7,14.5968109339408,21.1,87,11,0,0,1.133
NA,3,-73.789436340332,40.6469612121582,-73.8709182739258,40.7741165161133,34.3,9,26.235,17.8,75,16,0,0,1.297
NA,1,-74.0167922973633,40.7047805786133,-73.9920196533203,40.7497291564941,16.3,15,18.0406320541761,3.9,49,16,0,0,1.284
NA,2,-73.9839248657227,40.7437362670898,-73.9979629516602,40.7566375732422,11.76,3,11.1396226415094,7.8,47,16,0,0,1.297
NA,1,-73.9872283935547,40.7330055236816,-73.9823608398438,40.7641754150391,12.3,2,16.8548123980424,7.8,47,16,0,0,1.297
NA,2,-73.9897994995117,40.7383804321289,-73.9924545288086,40.7486572265625,9.3,14,6.31365935919056,8.9,83,16,0,0,1.167
NA,2,-73.7818832397461,40.6447372436524,-73.9791030883789,40.7844314575195,70.01,18,24.416403785489,21.1,93,3,0,1,1.133
NA,1,-73.9906616210938,40.7551193237305,-73.8881988525391,40.7494087219238,23.3,7,18.6394557823129,3.9,57,16,0,0,1.284
NA,1,-73.9546203613281,40.8210487365723,-73.9549789428711,40.8026847839356,10.3,18,10.8679245283019,8.3,93,2,0,0,1.167
NA,6,-73.9860076904297,40.722599029541,-74.0125274658203,40.7015266418457,12.3,17,19.3705583756345,7.2,56,16,0,0,1.297
NA,1,-73.8709335327149,40.7737426757813,-73.9243698120117,40.6990661621094,33.3,22,15.3076538269135,10,80,16,0,0,1.297
NA,1,-73.9755172729492,40.7520599365234,-73.9510803222656,40.7777214050293,16.56,17,9.48953974895398,8.9,83,11,0,1,1.167
NA,2,-73.9795227050781,40.7430191040039,-73.9888305664063,40.7349586486816,6.8,20,13.4840989399293,20.6,65,16,0,0,1.264
NA,6,-73.9898071289063,40.7339286804199,-73.9950637817383,40.745288848877,11.76,16,6.91390728476821,23.9,84,6,0,1,1.133
NA,1,-74.0013122558594,40.7292175292969,-74.0118408203125,40.7077674865723,11.15,23,13.2515337423313,19.4,61,14,0,0,1.155
NA,1,-73.9490051269531,40.7630043029785,-73.7826919555664,40.648551940918,60.8,14,34.6275659824047,4.4,51,16,0,0,1.284
NA,1,-73.9833679199219,40.7607078552246,-73.9926223754883,40.7437858581543,9.95,19,14.4827586206897,23.9,46,12,0,0,1.155
NA,1,-73.8709945678711,40.7737197875977,-73.9705810546875,40.7604866027832,44.79,21,26.0115606936416,20.6,93,11,0,0,1.133
NA,1,-73.9919815063477,40.6953582763672,-73.9887466430664,40.6956787109375,6.8,9,5.93406593406593,5.6,34,16,0,0,1.297
NA,1,-73.9665832519531,40.8040504455566,-73.9390106201172,40.8000755310059,13.56,3,9.6824034334764,5,55,16,0,0,1.284
NA,1,-73.9863815307617,40.7402496337891,-73.9971542358398,40.7470397949219,8.15,22,10.9090909090909,7.2,90,12,0,0,1.167
NA,1,-73.9946060180664,40.7510185241699,-73.9707107543945,40.7489738464356,14.75,9,5.79399141630901,17.8,75,16,0,0,1.297
NA,1,-73.96923828125,40.7665405273438,-73.9826354980469,40.7450256347656,9.3,13,11.7692307692308,22.2,61,16,0,0,1.264
NA,1,-73.7822952270508,40.6446990966797,-73.9910354614258,40.7199745178223,63.36,22,43.9209486166008,20.6,63,16,0,0,1.264
NA,1,-73.9710922241211,40.7956390380859,-73.9922637939453,40.7437286376953,20.8,23,13.4804517810599,7.2,90,14,0,0,1.167
NA,2,-73.9662399291992,40.764949798584,-73.953369140625,40.7651290893555,8.16,8,11.6666666666667,3.9,55,16,0,0,1.284
NA,1,-73.9634780883789,40.7657699584961,-73.9569320678711,40.7749099731445,5.8,12,24.5607476635514,15,48,16,0,0,1.284
NA,1,-74.0019989013672,40.7263488769531,-73.9829940795899,40.7391510009766,14.16,2,8.33412887828162,5,53,16,0,0,1.284
NA,5,-73.7768325805664,40.6450614929199,-73.8252182006836,40.7031288146973,21.3,14,21.8009302325581,25.6,76,12,0,0,1.133
NA,1,-74.0080795288086,40.7373313903809,-74.0035629272461,40.7441787719727,6.3,6,9.49837133550489,4.4,58,16,0,0,1.284
NA,1,-73.9615325927734,40.7800903320313,-73.9777984619141,40.792179107666,11,2,14.7478991596639,5,53,16,0,0,1.284
NA,3,-73.931770324707,40.7650947570801,-73.983757019043,40.7379684448242,21.35,20,16.4885496183206,7.2,90,9,0,0,1.167
NA,1,-73.9590530395508,40.7719345092773,-73.9566497802734,40.7857437133789,7.3,16,15.6521739130435,27.2,31,12,0,0,1.155
NA,3,-73.9839324951172,40.7216606140137,-73.9934463500977,40.7494087219238,14.3,14,9.48259642521167,8.9,80,16,0,0,1.167
NA,2,-73.9895782470703,40.7588500976563,-73.948371887207,40.7797203063965,15.3,23,14,6.7,47,16,0,0,1.297
NA,1,-73.9955291748047,40.7399406433106,-73.9922027587891,40.7493209838867,7.56,15,10.1818181818182,25.6,46,16,0,0,1.264
NA,2,-74.0072326660156,40.7138175964356,-74.0167083740234,40.7080764770508,7.8,14,12.2379603399433,14.4,49,16,0,0,1.297
NA,1,-73.9683532714844,40.7997169494629,-73.9393615722656,40.805118560791,13.8,6,10.876404494382,21.1,87,11,0,0,1.133
NA,1,-73.965950012207,40.7626914978027,-73.9528121948242,40.7896118164063,13.56,8,10.89035667107,8.9,77,9,0,1,1.264
NA,2,-73.991569519043,40.7499084472656,-73.9924774169922,40.7031135559082,23.3,12,18.3143507972665,9.4,29,16,0,0,1.297
NA,1,-73.8746337890625,40.7740669250488,-73.9898529052734,40.7497329711914,42.41,11,21.9288112827401,22.2,61,16,0,0,1.297
NA,1,-73.9536514282227,40.7868728637695,-73.9391326904297,40.7907257080078,7.3,10,10.4485488126649,25,36,12,0,0,1.167
NA,1,-73.9492950439453,40.7810020446777,-73.967155456543,40.7568168640137,11.15,10,17.5835475578406,4.4,53,16,0,0,1.284
NA,2,-73.9966583251953,40.725528717041,-73.9971923828125,40.736946105957,7.55,13,15.0627615062762,15,48,16,0,0,1.297
NA,2,-73.989128112793,40.7484855651856,-73.9827041625977,40.7717437744141,17.25,17,7.77537796976242,21.1,90,0,1,1,1.133
NA,1,-73.9838333129883,40.7378005981445,-73.9547729492188,40.7775268554688,17.05,18,11.8345705196182,8.3,93,2,0,0,1.167
NA,1,-73.9858627319336,40.7677001953125,-73.975830078125,40.7554664611816,7.8,6,15.0967741935484,21.1,53,12,0,0,1.167
NA,1,-73.9996337890625,40.7333679199219,-73.985954284668,40.7279357910156,6.8,17,10.7063197026022,3.3,48,16,0,0,1.284
NA,1,-73.9527587890625,40.783447265625,-73.9586486816406,40.7752380371094,6.96,4,8.37818181818182,21.1,90,14,0,0,1.133
NA,6,-73.95947265625,40.7772407531738,-73.9696578979492,40.7629508972168,10.56,10,6.83389830508475,25,36,12,0,0,1.167
NA,1,-73.9679946899414,40.7682228088379,-73.9778442382813,40.757682800293,8.8,16,5.9016393442623,7.2,49,16,0,0,1.297
NA,2,-73.9958724975586,40.7386207580566,-73.9857711791992,40.7794761657715,18.59,23,17.4442953020134,19.4,93,6,0,0,1.133
NA,5,-73.9839935302734,40.7255706787109,-73.9529418945313,40.7250595092773,19.56,3,21.1404255319149,18.9,73,16,0,0,1.297
NA,5,-73.9557113647461,40.763671875,-73.9764099121094,40.7764587402344,9.8,22,18.2130177514793,1.7,52,16,0,0,1.284
NA,1,-73.9639587402344,40.8081016540527,-73.9616775512695,40.7987518310547,6.8,19,15.2830188679245,24.4,46,12,0,0,1.155
NA,1,-73.9520874023438,40.7731285095215,-73.9627990722656,40.7748985290527,7.8,15,5.21052631578947,27.2,31,12,0,0,1.155
NA,1,-73.9874496459961,40.7358703613281,-74.001953125,40.7168388366699,11.62,8,11.728813559322,23.9,73,12,0,0,1.155
NA,1,-73.952507019043,40.7867393493652,-73.9551239013672,40.7879524230957,5.8,15,2.39202657807309,25.6,46,16,0,0,1.264
NA,5,-73.9932708740234,40.7362861633301,-73.9754180908203,40.740966796875,8.3,6,12.1632653061224,21.1,87,14,0,0,1.133
NA,3,-73.9565048217774,40.7751083374023,-73.9861679077148,40.7562370300293,17.3,14,7.9863481228669,8.9,39,16,0,0,1.297
NA,1,-73.9531402587891,40.7759437561035,-73.9853210449219,40.7358360290527,21.84,15,18.7066974595843,3.9,46,16,0,0,1.284
NA,5,-73.9903869628906,40.755672454834,-73.9810333251953,40.7446212768555,11.16,21,7.97872340425532,7.2,90,9,0,0,1.167
NA,1,-73.9568023681641,40.6796112060547,-73.9741592407227,40.6933975219727,11.8,5,13,4.4,58,16,0,0,1.284
NA,1,-73.9604339599609,40.7815818786621,-73.9689636230469,40.7851982116699,7.05,19,9.95391705069124,22.2,91,6,0,0,1.133
NA,2,-73.9532318115234,40.7798500061035,-73.9268188476563,40.8650398254395,23.3,14,25.2606541129832,8.9,83,16,0,0,1.167
NA,1,-73.9918518066406,40.7224388122559,-74.0046691894531,40.7072105407715,10.79,2,10.6849315068493,8.3,46,16,0,0,1.297
NA,3,-73.9815521240234,40.7806015014648,-73.9894256591797,40.740592956543,18.5,22,13.536,20,56,14,0,0,1.155
NA,1,-73.9777603149414,40.7456207275391,-74.0073471069336,40.7055053710938,17.3,7,18.2978723404255,21.1,87,11,0,0,1.133
NA,2,-73.9866943359375,40.7453842163086,-73.9939804077149,40.7285842895508,9.3,1,10.5168539325843,5,53,16,0,0,1.284
